# wavelength(um) transit_depth error
1.07995334e+00 9.29555743e-03 1.00000000e-05
1.07988134e+00 9.31809511e-03 1.00000000e-05
1.07980936e+00 9.60500095e-03 1.00000000e-05
1.07973737e+00 9.32084190e-03 1.00000000e-05
1.07966540e+00 9.31089348e-03 1.00000000e-05
1.07959342e+00 9.31155591e-03 1.00000000e-05
1.07952146e+00 9.37546397e-03 1.00000000e-05
1.07944949e+00 9.45548559e-03 1.00000000e-05
1.07937753e+00 9.39859297e-03 1.00000000e-05
1.07930558e+00 9.30321348e-03 1.00000000e-05
1.07923363e+00 9.33370752e-03 1.00000000e-05
1.07916169e+00 9.32851841e-03 1.00000000e-05
1.07908975e+00 9.35397323e-03 1.00000000e-05
1.07901781e+00 9.32386990e-03 1.00000000e-05
1.07894588e+00 9.42649500e-03 1.00000000e-05
1.07887396e+00 9.29472521e-03 1.00000000e-05
1.07880204e+00 9.28237135e-03 1.00000000e-05
1.07873012e+00 9.29849055e-03 1.00000000e-05
1.07865821e+00 9.33096198e-03 1.00000000e-05
1.07858631e+00 9.29199074e-03 1.00000000e-05
1.07851441e+00 9.46627079e-03 1.00000000e-05
1.07844251e+00 9.34068808e-03 1.00000000e-05
1.07837062e+00 9.29427939e-03 1.00000000e-05
1.07829873e+00 9.34051366e-03 1.00000000e-05
1.07822685e+00 9.34757617e-03 1.00000000e-05
1.07815497e+00 9.29149769e-03 1.00000000e-05
1.07808310e+00 9.44796431e-03 1.00000000e-05
1.07801123e+00 9.31358431e-03 1.00000000e-05
1.07793937e+00 9.32907780e-03 1.00000000e-05
1.07786751e+00 9.45165704e-03 1.00000000e-05
1.07779566e+00 9.31955666e-03 1.00000000e-05
1.07772381e+00 9.52324775e-03 1.00000000e-05
1.07765197e+00 9.34773196e-03 1.00000000e-05
1.07758013e+00 9.66264183e-03 1.00000000e-05
1.07750830e+00 9.47662338e-03 1.00000000e-05
1.07743647e+00 9.34081268e-03 1.00000000e-05
1.07736464e+00 9.32482375e-03 1.00000000e-05
1.07729282e+00 9.31834718e-03 1.00000000e-05
1.07722101e+00 9.34661079e-03 1.00000000e-05
1.07714920e+00 9.43560200e-03 1.00000000e-05
1.07707739e+00 9.30518628e-03 1.00000000e-05
1.07700559e+00 9.31108494e-03 1.00000000e-05
1.07693380e+00 9.30066914e-03 1.00000000e-05
1.07686201e+00 9.32979043e-03 1.00000000e-05
1.07679022e+00 9.36142381e-03 1.00000000e-05
1.07671844e+00 9.39952737e-03 1.00000000e-05
1.07664666e+00 9.35165014e-03 1.00000000e-05
1.07657489e+00 9.30451830e-03 1.00000000e-05
1.07650312e+00 9.35626723e-03 1.00000000e-05
1.07643136e+00 9.40596087e-03 1.00000000e-05
1.07635960e+00 9.36421054e-03 1.00000000e-05
1.07628785e+00 9.29826191e-03 1.00000000e-05
1.07621610e+00 9.32414464e-03 1.00000000e-05
1.07614436e+00 9.38328433e-03 1.00000000e-05
1.07607262e+00 9.28053144e-03 1.00000000e-05
1.07600089e+00 9.28145229e-03 1.00000000e-05
1.07592916e+00 9.30587321e-03 1.00000000e-05
1.07585744e+00 9.35960605e-03 1.00000000e-05
1.07578572e+00 9.32258845e-03 1.00000000e-05
1.07571400e+00 9.31605785e-03 1.00000000e-05
1.07564229e+00 9.33011670e-03 1.00000000e-05
1.07557059e+00 9.33549857e-03 1.00000000e-05
1.07549889e+00 9.28928300e-03 1.00000000e-05
1.07542719e+00 9.29168537e-03 1.00000000e-05
1.07535550e+00 9.34020255e-03 1.00000000e-05
1.07528382e+00 9.36544583e-03 1.00000000e-05
1.07521214e+00 9.31540664e-03 1.00000000e-05
1.07514046e+00 9.32912072e-03 1.00000000e-05
1.07506879e+00 9.30103270e-03 1.00000000e-05
1.07499712e+00 9.34427338e-03 1.00000000e-05
1.07492546e+00 9.32752153e-03 1.00000000e-05
1.07485381e+00 9.33726207e-03 1.00000000e-05
1.07478215e+00 9.34835821e-03 1.00000000e-05
1.07471051e+00 9.34273136e-03 1.00000000e-05
1.07463886e+00 9.69091989e-03 1.00000000e-05
1.07456723e+00 9.31801026e-03 1.00000000e-05
1.07449559e+00 9.32180739e-03 1.00000000e-05
1.07442396e+00 9.31871867e-03 1.00000000e-05
1.07435234e+00 9.30092634e-03 1.00000000e-05
1.07428072e+00 9.32457969e-03 1.00000000e-05
1.07420911e+00 9.31766267e-03 1.00000000e-05
1.07413750e+00 9.28918712e-03 1.00000000e-05
1.07406589e+00 9.32726434e-03 1.00000000e-05
1.07399430e+00 9.30950553e-03 1.00000000e-05
1.07392270e+00 9.29871403e-03 1.00000000e-05
1.07385111e+00 9.32694108e-03 1.00000000e-05
1.07377952e+00 9.28700413e-03 1.00000000e-05
1.07370794e+00 9.33791287e-03 1.00000000e-05
1.07363637e+00 9.29952251e-03 1.00000000e-05
1.07356480e+00 9.31174903e-03 1.00000000e-05
1.07349323e+00 9.34597506e-03 1.00000000e-05
1.07342167e+00 9.29964671e-03 1.00000000e-05
1.07335011e+00 9.32428654e-03 1.00000000e-05
1.07327856e+00 9.29233991e-03 1.00000000e-05
1.07320701e+00 9.42216791e-03 1.00000000e-05
1.07313547e+00 9.58626963e-03 1.00000000e-05
1.07306393e+00 9.40048341e-03 1.00000000e-05
1.07299240e+00 9.28902663e-03 1.00000000e-05
1.07292087e+00 9.30899197e-03 1.00000000e-05
1.07284935e+00 9.31853993e-03 1.00000000e-05
1.07277783e+00 9.29161608e-03 1.00000000e-05
1.07270632e+00 9.29885591e-03 1.00000000e-05
1.07263481e+00 9.40816823e-03 1.00000000e-05
1.07256330e+00 9.34306238e-03 1.00000000e-05
1.07249181e+00 9.40120640e-03 1.00000000e-05
1.07242031e+00 9.30423312e-03 1.00000000e-05
1.07234882e+00 9.33158554e-03 1.00000000e-05
1.07227734e+00 9.54727534e-03 1.00000000e-05
1.07220585e+00 9.29673352e-03 1.00000000e-05
1.07213438e+00 9.42123986e-03 1.00000000e-05
1.07206291e+00 9.31303887e-03 1.00000000e-05
1.07199144e+00 9.29818034e-03 1.00000000e-05
1.07191998e+00 9.36192430e-03 1.00000000e-05
1.07184852e+00 9.30369496e-03 1.00000000e-05
1.07177707e+00 9.42102680e-03 1.00000000e-05
1.07170563e+00 9.30052545e-03 1.00000000e-05
1.07163418e+00 9.33971897e-03 1.00000000e-05
1.07156275e+00 9.31788850e-03 1.00000000e-05
1.07149131e+00 9.36414361e-03 1.00000000e-05
1.07141989e+00 9.29200771e-03 1.00000000e-05
1.07134846e+00 9.29836482e-03 1.00000000e-05
1.07127704e+00 9.33928438e-03 1.00000000e-05
1.07120563e+00 9.31340159e-03 1.00000000e-05
1.07113422e+00 9.30278404e-03 1.00000000e-05
1.07106282e+00 9.31824194e-03 1.00000000e-05
1.07099142e+00 9.46625782e-03 1.00000000e-05
1.07092002e+00 9.28870795e-03 1.00000000e-05
1.07084863e+00 9.32188862e-03 1.00000000e-05
1.07077725e+00 9.32886343e-03 1.00000000e-05
1.07070587e+00 9.38357830e-03 1.00000000e-05
1.07063449e+00 9.29895816e-03 1.00000000e-05
1.07056312e+00 9.28061662e-03 1.00000000e-05
1.07049175e+00 9.27868030e-03 1.00000000e-05
1.07042039e+00 9.30617156e-03 1.00000000e-05
1.07034904e+00 9.34076973e-03 1.00000000e-05
1.07027768e+00 9.31726485e-03 1.00000000e-05
1.07020634e+00 9.33689227e-03 1.00000000e-05
1.07013500e+00 9.40679035e-03 1.00000000e-05
1.07006366e+00 9.43178186e-03 1.00000000e-05
1.06999232e+00 9.33890772e-03 1.00000000e-05
1.06992100e+00 9.37172903e-03 1.00000000e-05
1.06984967e+00 9.30793176e-03 1.00000000e-05
1.06977835e+00 9.29047733e-03 1.00000000e-05
1.06970704e+00 9.28302689e-03 1.00000000e-05
1.06963573e+00 9.27565522e-03 1.00000000e-05
1.06956443e+00 9.31311229e-03 1.00000000e-05
1.06949313e+00 9.37349268e-03 1.00000000e-05
1.06942183e+00 9.32963903e-03 1.00000000e-05
1.06935054e+00 9.53106608e-03 1.00000000e-05
1.06927926e+00 9.31035195e-03 1.00000000e-05
1.06920798e+00 9.31688085e-03 1.00000000e-05
1.06913670e+00 9.27717218e-03 1.00000000e-05
1.06906543e+00 9.30901545e-03 1.00000000e-05
1.06899416e+00 9.28889852e-03 1.00000000e-05
1.06892290e+00 9.28858397e-03 1.00000000e-05
1.06885165e+00 9.31005957e-03 1.00000000e-05
1.06878039e+00 9.42687553e-03 1.00000000e-05
1.06870915e+00 9.30517530e-03 1.00000000e-05
1.06863790e+00 9.31135857e-03 1.00000000e-05
1.06856667e+00 9.32374700e-03 1.00000000e-05
1.06849543e+00 9.29252670e-03 1.00000000e-05
1.06842421e+00 9.32326844e-03 1.00000000e-05
1.06835298e+00 9.33097709e-03 1.00000000e-05
1.06828176e+00 9.30319371e-03 1.00000000e-05
1.06821055e+00 9.28663981e-03 1.00000000e-05
1.06813934e+00 9.34329826e-03 1.00000000e-05
1.06806814e+00 9.36206909e-03 1.00000000e-05
1.06799694e+00 9.41743953e-03 1.00000000e-05
1.06792574e+00 9.42059134e-03 1.00000000e-05
1.06785455e+00 9.30758918e-03 1.00000000e-05
1.06778336e+00 9.29879323e-03 1.00000000e-05
1.06771218e+00 9.41083826e-03 1.00000000e-05
1.06764101e+00 9.31771987e-03 1.00000000e-05
1.06756984e+00 9.35151625e-03 1.00000000e-05
1.06749867e+00 9.29278273e-03 1.00000000e-05
1.06742751e+00 9.29378683e-03 1.00000000e-05
1.06735635e+00 9.30787600e-03 1.00000000e-05
1.06728520e+00 9.28906498e-03 1.00000000e-05
1.06721405e+00 9.29152758e-03 1.00000000e-05
1.06714291e+00 9.31018584e-03 1.00000000e-05
1.06707177e+00 9.30721633e-03 1.00000000e-05
1.06700064e+00 9.33818795e-03 1.00000000e-05
1.06692951e+00 9.34820626e-03 1.00000000e-05
1.06685838e+00 9.29755268e-03 1.00000000e-05
1.06678726e+00 9.31451469e-03 1.00000000e-05
1.06671615e+00 9.29365692e-03 1.00000000e-05
1.06664504e+00 9.32052682e-03 1.00000000e-05
1.06657394e+00 9.31209897e-03 1.00000000e-05
1.06650284e+00 9.29966189e-03 1.00000000e-05
1.06643174e+00 9.29798269e-03 1.00000000e-05
1.06636065e+00 9.28640454e-03 1.00000000e-05
1.06628956e+00 9.32146404e-03 1.00000000e-05
1.06621848e+00 9.29241711e-03 1.00000000e-05
1.06614741e+00 9.31064748e-03 1.00000000e-05
1.06607633e+00 9.28514964e-03 1.00000000e-05
1.06600527e+00 9.30385198e-03 1.00000000e-05
1.06593420e+00 9.43120472e-03 1.00000000e-05
1.06586315e+00 9.48156326e-03 1.00000000e-05
1.06579209e+00 9.33091598e-03 1.00000000e-05
1.06572105e+00 9.31140912e-03 1.00000000e-05
1.06565000e+00 9.30856050e-03 1.00000000e-05
1.06557896e+00 9.56752331e-03 1.00000000e-05
1.06550793e+00 9.30540040e-03 1.00000000e-05
1.06543690e+00 9.39429869e-03 1.00000000e-05
1.06536588e+00 9.29918588e-03 1.00000000e-05
1.06529486e+00 9.30341137e-03 1.00000000e-05
1.06522384e+00 9.33718672e-03 1.00000000e-05
1.06515283e+00 9.28737960e-03 1.00000000e-05
1.06508183e+00 9.52539419e-03 1.00000000e-05
1.06501083e+00 9.51454158e-03 1.00000000e-05
1.06493983e+00 9.30600980e-03 1.00000000e-05
1.06486884e+00 9.29103357e-03 1.00000000e-05
1.06479785e+00 9.32482021e-03 1.00000000e-05
1.06472687e+00 9.37095792e-03 1.00000000e-05
1.06465589e+00 9.33265904e-03 1.00000000e-05
1.06458492e+00 9.32257015e-03 1.00000000e-05
1.06451395e+00 9.30222841e-03 1.00000000e-05
1.06444299e+00 9.34835867e-03 1.00000000e-05
1.06437203e+00 9.29569116e-03 1.00000000e-05
1.06430108e+00 9.29422440e-03 1.00000000e-05
1.06423013e+00 9.36196179e-03 1.00000000e-05
1.06415919e+00 9.29520882e-03 1.00000000e-05
1.06408825e+00 9.30443143e-03 1.00000000e-05
1.06401731e+00 9.28260042e-03 1.00000000e-05
1.06394638e+00 9.29147449e-03 1.00000000e-05
1.06387546e+00 9.33133955e-03 1.00000000e-05
1.06380454e+00 9.30616473e-03 1.00000000e-05
1.06373362e+00 9.48537032e-03 1.00000000e-05
1.06366271e+00 9.32593178e-03 1.00000000e-05
1.06359180e+00 9.28862308e-03 1.00000000e-05
1.06352090e+00 9.33158673e-03 1.00000000e-05
1.06345001e+00 9.31021493e-03 1.00000000e-05
1.06337911e+00 9.54856924e-03 1.00000000e-05
1.06330823e+00 9.28924480e-03 1.00000000e-05
1.06323735e+00 9.35223708e-03 1.00000000e-05
1.06316647e+00 9.33566419e-03 1.00000000e-05
1.06309559e+00 9.30574477e-03 1.00000000e-05
1.06302473e+00 9.34317988e-03 1.00000000e-05
1.06295386e+00 9.51729436e-03 1.00000000e-05
1.06288300e+00 9.27213864e-03 1.00000000e-05
1.06281215e+00 9.31134065e-03 1.00000000e-05
1.06274130e+00 9.31244149e-03 1.00000000e-05
1.06267046e+00 9.30566445e-03 1.00000000e-05
1.06259962e+00 9.29684462e-03 1.00000000e-05
1.06252878e+00 9.33235621e-03 1.00000000e-05
1.06245795e+00 9.30385294e-03 1.00000000e-05
1.06238712e+00 9.49466773e-03 1.00000000e-05
1.06231630e+00 9.32273421e-03 1.00000000e-05
1.06224549e+00 9.30575131e-03 1.00000000e-05
1.06217467e+00 9.29495539e-03 1.00000000e-05
1.06210387e+00 9.29095453e-03 1.00000000e-05
1.06203307e+00 9.38076210e-03 1.00000000e-05
1.06196227e+00 9.31272601e-03 1.00000000e-05
1.06189148e+00 9.28971482e-03 1.00000000e-05
1.06182069e+00 9.31560198e-03 1.00000000e-05
1.06174990e+00 9.29650047e-03 1.00000000e-05
1.06167913e+00 9.30621011e-03 1.00000000e-05
1.06160835e+00 9.28575932e-03 1.00000000e-05
1.06153758e+00 9.30864489e-03 1.00000000e-05
1.06146682e+00 9.30942570e-03 1.00000000e-05
1.06139606e+00 9.28468966e-03 1.00000000e-05
1.06132530e+00 9.28921352e-03 1.00000000e-05
1.06125455e+00 9.29745554e-03 1.00000000e-05
1.06118381e+00 9.31993070e-03 1.00000000e-05
1.06111307e+00 9.31054252e-03 1.00000000e-05
1.06104233e+00 9.30015343e-03 1.00000000e-05
1.06097160e+00 9.33650724e-03 1.00000000e-05
1.06090087e+00 9.36058782e-03 1.00000000e-05
1.06083015e+00 9.30786169e-03 1.00000000e-05
1.06075943e+00 9.47265516e-03 1.00000000e-05
1.06068872e+00 9.31843767e-03 1.00000000e-05
1.06061801e+00 9.33336185e-03 1.00000000e-05
1.06054731e+00 9.30067136e-03 1.00000000e-05
1.06047661e+00 9.31845016e-03 1.00000000e-05
1.06040592e+00 9.37779181e-03 1.00000000e-05
1.06033523e+00 9.33812976e-03 1.00000000e-05
1.06026454e+00 9.34098576e-03 1.00000000e-05
1.06019386e+00 9.29657988e-03 1.00000000e-05
1.06012319e+00 9.26371075e-03 1.00000000e-05
1.06005252e+00 9.28629262e-03 1.00000000e-05
1.05998185e+00 9.29806637e-03 1.00000000e-05
1.05991119e+00 9.29379735e-03 1.00000000e-05
1.05984054e+00 9.33259694e-03 1.00000000e-05
1.05976989e+00 9.34071017e-03 1.00000000e-05
1.05969924e+00 9.27766214e-03 1.00000000e-05
1.05962860e+00 9.38251317e-03 1.00000000e-05
1.05955796e+00 9.30344083e-03 1.00000000e-05
1.05948733e+00 9.30205232e-03 1.00000000e-05
1.05941670e+00 9.29788092e-03 1.00000000e-05
1.05934608e+00 9.30187676e-03 1.00000000e-05
1.05927546e+00 9.34042206e-03 1.00000000e-05
1.05920484e+00 9.27810179e-03 1.00000000e-05
1.05913424e+00 9.44956475e-03 1.00000000e-05
1.05906363e+00 9.30992417e-03 1.00000000e-05
1.05899303e+00 9.38854406e-03 1.00000000e-05
1.05892244e+00 9.28865072e-03 1.00000000e-05
1.05885185e+00 9.32155354e-03 1.00000000e-05
1.05878126e+00 9.32847221e-03 1.00000000e-05
1.05871068e+00 9.47913472e-03 1.00000000e-05
1.05864010e+00 9.31806588e-03 1.00000000e-05
1.05856953e+00 9.31474769e-03 1.00000000e-05
1.05849897e+00 9.31489913e-03 1.00000000e-05
1.05842840e+00 9.39185432e-03 1.00000000e-05
1.05835785e+00 9.49327465e-03 1.00000000e-05
1.05828730e+00 9.31219594e-03 1.00000000e-05
1.05821675e+00 9.34182911e-03 1.00000000e-05
1.05814620e+00 9.41267820e-03 1.00000000e-05
1.05807567e+00 9.33916740e-03 1.00000000e-05
1.05800513e+00 9.29164742e-03 1.00000000e-05
1.05793460e+00 9.30810777e-03 1.00000000e-05
1.05786408e+00 9.30533741e-03 1.00000000e-05
1.05779356e+00 9.30742393e-03 1.00000000e-05
1.05772304e+00 9.27929404e-03 1.00000000e-05
1.05765253e+00 9.28411695e-03 1.00000000e-05
1.05758203e+00 9.27325712e-03 1.00000000e-05
1.05751153e+00 9.53359902e-03 1.00000000e-05
1.05744103e+00 9.30958338e-03 1.00000000e-05
1.05737054e+00 9.34310896e-03 1.00000000e-05
1.05730005e+00 9.29484684e-03 1.00000000e-05
1.05722957e+00 9.31059539e-03 1.00000000e-05
1.05715909e+00 9.30987133e-03 1.00000000e-05
1.05708862e+00 9.30853848e-03 1.00000000e-05
1.05701815e+00 9.30175271e-03 1.00000000e-05
1.05694769e+00 9.28787083e-03 1.00000000e-05
1.05687723e+00 9.28006870e-03 1.00000000e-05
1.05680678e+00 9.29321961e-03 1.00000000e-05
1.05673633e+00 9.30182953e-03 1.00000000e-05
1.05666589e+00 9.41905260e-03 1.00000000e-05
1.05659545e+00 9.49429651e-03 1.00000000e-05
1.05652501e+00 9.31593410e-03 1.00000000e-05
1.05645458e+00 9.28874359e-03 1.00000000e-05
1.05638415e+00 9.27374043e-03 1.00000000e-05
1.05631373e+00 9.28938402e-03 1.00000000e-05
1.05624332e+00 9.32688985e-03 1.00000000e-05
1.05617291e+00 9.37589668e-03 1.00000000e-05
1.05610250e+00 9.27081361e-03 1.00000000e-05
1.05603210e+00 9.29697100e-03 1.00000000e-05
1.05596170e+00 9.53997309e-03 1.00000000e-05
1.05589131e+00 9.28293612e-03 1.00000000e-05
1.05582092e+00 9.29454137e-03 1.00000000e-05
1.05575054e+00 9.33147514e-03 1.00000000e-05
1.05568016e+00 9.37255724e-03 1.00000000e-05
1.05560978e+00 9.26935590e-03 1.00000000e-05
1.05553941e+00 9.28463631e-03 1.00000000e-05
1.05546905e+00 9.28682948e-03 1.00000000e-05
1.05539869e+00 9.28779877e-03 1.00000000e-05
1.05532833e+00 9.31986783e-03 1.00000000e-05
1.05525798e+00 9.32066793e-03 1.00000000e-05
1.05518764e+00 9.28704788e-03 1.00000000e-05
1.05511730e+00 9.31798704e-03 1.00000000e-05
1.05504696e+00 9.28164087e-03 1.00000000e-05
1.05497663e+00 9.30278256e-03 1.00000000e-05
1.05490630e+00 9.32665727e-03 1.00000000e-05
1.05483598e+00 9.28065629e-03 1.00000000e-05
1.05476566e+00 9.30260476e-03 1.00000000e-05
1.05469535e+00 9.46391346e-03 1.00000000e-05
1.05462504e+00 9.40819260e-03 1.00000000e-05
1.05455474e+00 9.28409938e-03 1.00000000e-05
1.05448444e+00 9.31274531e-03 1.00000000e-05
1.05441414e+00 9.31120788e-03 1.00000000e-05
1.05434385e+00 9.29193013e-03 1.00000000e-05
1.05427357e+00 9.29794458e-03 1.00000000e-05
1.05420329e+00 9.28905113e-03 1.00000000e-05
1.05413301e+00 9.28880431e-03 1.00000000e-05
1.05406274e+00 9.29814131e-03 1.00000000e-05
1.05399248e+00 9.34075060e-03 1.00000000e-05
1.05392221e+00 9.29940561e-03 1.00000000e-05
1.05385196e+00 9.29313453e-03 1.00000000e-05
1.05378170e+00 9.29746275e-03 1.00000000e-05
1.05371146e+00 9.29603970e-03 1.00000000e-05
1.05364121e+00 9.29149183e-03 1.00000000e-05
1.05357098e+00 9.31813553e-03 1.00000000e-05
1.05350074e+00 9.32255563e-03 1.00000000e-05
1.05343051e+00 9.30156406e-03 1.00000000e-05
1.05336029e+00 9.34784021e-03 1.00000000e-05
1.05329007e+00 9.31391021e-03 1.00000000e-05
1.05321986e+00 9.28600181e-03 1.00000000e-05
1.05314965e+00 9.31117891e-03 1.00000000e-05
1.05307944e+00 9.28000444e-03 1.00000000e-05
1.05300924e+00 9.30578011e-03 1.00000000e-05
1.05293904e+00 9.30884946e-03 1.00000000e-05
1.05286885e+00 9.28692071e-03 1.00000000e-05
1.05279867e+00 9.42274567e-03 1.00000000e-05
1.05272848e+00 9.33575434e-03 1.00000000e-05
1.05265831e+00 9.29036724e-03 1.00000000e-05
1.05258814e+00 9.31769508e-03 1.00000000e-05
1.05251797e+00 9.29446948e-03 1.00000000e-05
1.05244780e+00 9.41581868e-03 1.00000000e-05
1.05237765e+00 9.28920179e-03 1.00000000e-05
1.05230749e+00 9.30704203e-03 1.00000000e-05
1.05223734e+00 9.28978642e-03 1.00000000e-05
1.05216720e+00 9.29699101e-03 1.00000000e-05
1.05209706e+00 9.31152114e-03 1.00000000e-05
1.05202692e+00 9.29985786e-03 1.00000000e-05
1.05195679e+00 9.31740747e-03 1.00000000e-05
1.05188667e+00 9.29115716e-03 1.00000000e-05
1.05181655e+00 9.30599587e-03 1.00000000e-05
1.05174643e+00 9.29754696e-03 1.00000000e-05
1.05167632e+00 9.43754000e-03 1.00000000e-05
1.05160621e+00 9.29523879e-03 1.00000000e-05
1.05153611e+00 9.51542069e-03 1.00000000e-05
1.05146601e+00 9.32158083e-03 1.00000000e-05
1.05139592e+00 9.28205465e-03 1.00000000e-05
1.05132583e+00 9.27368668e-03 1.00000000e-05
1.05125575e+00 9.31202341e-03 1.00000000e-05
1.05118567e+00 9.27866004e-03 1.00000000e-05
1.05111559e+00 9.31418927e-03 1.00000000e-05
1.05104552e+00 9.29288336e-03 1.00000000e-05
1.05097546e+00 9.27856588e-03 1.00000000e-05
1.05090540e+00 9.27809941e-03 1.00000000e-05
1.05083534e+00 9.30086016e-03 1.00000000e-05
1.05076529e+00 9.31704377e-03 1.00000000e-05
1.05069524e+00 9.33812258e-03 1.00000000e-05
1.05062520e+00 9.30439355e-03 1.00000000e-05
1.05055517e+00 9.36549883e-03 1.00000000e-05
1.05048513e+00 9.30335703e-03 1.00000000e-05
1.05041511e+00 9.32562093e-03 1.00000000e-05
1.05034508e+00 9.31371054e-03 1.00000000e-05
1.05027506e+00 9.30639879e-03 1.00000000e-05
1.05020505e+00 9.27937146e-03 1.00000000e-05
1.05013504e+00 9.31324343e-03 1.00000000e-05
1.05006504e+00 9.30561940e-03 1.00000000e-05
1.04999504e+00 9.30476280e-03 1.00000000e-05
1.04992504e+00 9.29036563e-03 1.00000000e-05
1.04985505e+00 9.30929219e-03 1.00000000e-05
1.04978507e+00 9.29610149e-03 1.00000000e-05
1.04971509e+00 9.32637368e-03 1.00000000e-05
1.04964511e+00 9.27065149e-03 1.00000000e-05
1.04957514e+00 9.31319773e-03 1.00000000e-05
1.04950517e+00 9.32629097e-03 1.00000000e-05
1.04943521e+00 9.35836624e-03 1.00000000e-05
1.04936525e+00 9.28444231e-03 1.00000000e-05
1.04929530e+00 9.28593081e-03 1.00000000e-05
1.04922535e+00 9.28307948e-03 1.00000000e-05
1.04915540e+00 9.49307234e-03 1.00000000e-05
1.04908547e+00 9.32207993e-03 1.00000000e-05
1.04901553e+00 9.29562969e-03 1.00000000e-05
1.04894560e+00 9.48088632e-03 1.00000000e-05
1.04887568e+00 9.29369527e-03 1.00000000e-05
1.04880576e+00 9.31769383e-03 1.00000000e-05
1.04873584e+00 9.32260361e-03 1.00000000e-05
1.04866593e+00 9.30504063e-03 1.00000000e-05
1.04859602e+00 9.31923385e-03 1.00000000e-05
1.04852612e+00 9.28850079e-03 1.00000000e-05
1.04845622e+00 9.26448943e-03 1.00000000e-05
1.04838633e+00 9.30642958e-03 1.00000000e-05
1.04831644e+00 9.31922584e-03 1.00000000e-05
1.04824656e+00 9.26575891e-03 1.00000000e-05
1.04817668e+00 9.29174023e-03 1.00000000e-05
1.04810681e+00 9.34050102e-03 1.00000000e-05
1.04803694e+00 9.33059013e-03 1.00000000e-05
1.04796708e+00 9.40126468e-03 1.00000000e-05
1.04789722e+00 9.29141049e-03 1.00000000e-05
1.04782736e+00 9.29766907e-03 1.00000000e-05
1.04775751e+00 9.29147360e-03 1.00000000e-05
1.04768766e+00 9.31844633e-03 1.00000000e-05
1.04761782e+00 9.31227381e-03 1.00000000e-05
1.04754799e+00 9.29188024e-03 1.00000000e-05
1.04747815e+00 9.31341801e-03 1.00000000e-05
1.04740833e+00 9.30714603e-03 1.00000000e-05
1.04733850e+00 9.30097113e-03 1.00000000e-05
1.04726869e+00 9.28899533e-03 1.00000000e-05
1.04719887e+00 9.30730117e-03 1.00000000e-05
1.04712906e+00 9.29910265e-03 1.00000000e-05
1.04705926e+00 9.30084751e-03 1.00000000e-05
1.04698946e+00 9.27499518e-03 1.00000000e-05
1.04691967e+00 9.43089811e-03 1.00000000e-05
1.04684988e+00 9.35376747e-03 1.00000000e-05
1.04678009e+00 9.28097072e-03 1.00000000e-05
1.04671031e+00 9.28558258e-03 1.00000000e-05
1.04664053e+00 9.30147801e-03 1.00000000e-05
1.04657076e+00 9.30775487e-03 1.00000000e-05
1.04650100e+00 9.34762962e-03 1.00000000e-05
1.04643123e+00 9.42567672e-03 1.00000000e-05
1.04636148e+00 9.27396445e-03 1.00000000e-05
1.04629172e+00 9.28817267e-03 1.00000000e-05
1.04622198e+00 9.32687560e-03 1.00000000e-05
1.04615223e+00 9.29343933e-03 1.00000000e-05
1.04608249e+00 9.32370850e-03 1.00000000e-05
1.04601276e+00 9.34451677e-03 1.00000000e-05
1.04594303e+00 9.28062804e-03 1.00000000e-05
1.04587331e+00 9.28908429e-03 1.00000000e-05
1.04580359e+00 9.30707082e-03 1.00000000e-05
1.04573387e+00 9.28538367e-03 1.00000000e-05
1.04566416e+00 9.25436601e-03 1.00000000e-05
1.04559445e+00 9.28668319e-03 1.00000000e-05
1.04552475e+00 9.29736446e-03 1.00000000e-05
1.04545505e+00 9.28556084e-03 1.00000000e-05
1.04538536e+00 9.27570312e-03 1.00000000e-05
1.04531567e+00 9.32646472e-03 1.00000000e-05
1.04524599e+00 9.30600443e-03 1.00000000e-05
1.04517631e+00 9.27599720e-03 1.00000000e-05
1.04510664e+00 9.34939774e-03 1.00000000e-05
1.04503697e+00 9.30487463e-03 1.00000000e-05
1.04496730e+00 9.33822643e-03 1.00000000e-05
1.04489764e+00 9.33658116e-03 1.00000000e-05
1.04482799e+00 9.28762689e-03 1.00000000e-05
1.04475834e+00 9.30876534e-03 1.00000000e-05
1.04468869e+00 9.27880815e-03 1.00000000e-05
1.04461905e+00 9.36432871e-03 1.00000000e-05
1.04454942e+00 9.28609850e-03 1.00000000e-05
1.04447978e+00 9.36073693e-03 1.00000000e-05
1.04441016e+00 9.28841144e-03 1.00000000e-05
1.04434053e+00 9.31887125e-03 1.00000000e-05
1.04427092e+00 9.29675037e-03 1.00000000e-05
1.04420130e+00 9.26614773e-03 1.00000000e-05
1.04413169e+00 9.28073717e-03 1.00000000e-05
1.04406209e+00 9.30257671e-03 1.00000000e-05
1.04399249e+00 9.40434230e-03 1.00000000e-05
1.04392289e+00 9.30886509e-03 1.00000000e-05
1.04385330e+00 9.37324903e-03 1.00000000e-05
1.04378372e+00 9.35553632e-03 1.00000000e-05
1.04371414e+00 9.28079836e-03 1.00000000e-05
1.04364456e+00 9.35006321e-03 1.00000000e-05
1.04357499e+00 9.26751409e-03 1.00000000e-05
1.04350542e+00 9.31266653e-03 1.00000000e-05
1.04343586e+00 9.36221463e-03 1.00000000e-05
