# wavelength(um) transit_depth error
3.81676903e-01 2.98564951e-04 1.00000000e-05
3.81651460e-01 3.36444241e-04 1.00000000e-05
3.81626018e-01 3.32896378e-04 1.00000000e-05
3.81600578e-01 3.24117218e-04 1.00000000e-05
3.81575140e-01 3.29405911e-04 1.00000000e-05
3.81549703e-01 3.23273442e-04 1.00000000e-05
3.81524268e-01 3.28251353e-04 1.00000000e-05
3.81498835e-01 3.32237814e-04 1.00000000e-05
3.81473404e-01 3.05153688e-04 1.00000000e-05
3.81447974e-01 3.28770845e-04 1.00000000e-05
3.81422546e-01 3.30910646e-04 1.00000000e-05
3.81397119e-01 3.13714989e-04 1.00000000e-05
3.81371694e-01 3.17310960e-04 1.00000000e-05
3.81346271e-01 3.11870816e-04 1.00000000e-05
3.81320850e-01 3.22736701e-04 1.00000000e-05
3.81295430e-01 3.23535160e-04 1.00000000e-05
3.81270012e-01 3.21586745e-04 1.00000000e-05
3.81244596e-01 3.11966067e-04 1.00000000e-05
3.81219181e-01 3.33349767e-04 1.00000000e-05
3.81193768e-01 3.13815370e-04 1.00000000e-05
3.81168357e-01 3.25161695e-04 1.00000000e-05
3.81142947e-01 3.27521815e-04 1.00000000e-05
3.81117540e-01 3.02523197e-04 1.00000000e-05
3.81092134e-01 3.22989049e-04 1.00000000e-05
3.81066729e-01 3.32177843e-04 1.00000000e-05
3.81041326e-01 3.19501983e-04 1.00000000e-05
3.81015925e-01 3.28634978e-04 1.00000000e-05
3.80990526e-01 3.12866244e-04 1.00000000e-05
3.80965128e-01 3.30190572e-04 1.00000000e-05
3.80939732e-01 3.08279994e-04 1.00000000e-05
3.80914338e-01 3.19433080e-04 1.00000000e-05
3.80888945e-01 3.32002489e-04 1.00000000e-05
3.80863554e-01 3.31451001e-04 1.00000000e-05
3.80838165e-01 3.06659638e-04 1.00000000e-05
3.80812778e-01 3.17518032e-04 1.00000000e-05
3.80787392e-01 3.13665148e-04 1.00000000e-05
3.80762008e-01 3.31458958e-04 1.00000000e-05
3.80736625e-01 3.18918366e-04 1.00000000e-05
3.80711245e-01 3.21147871e-04 1.00000000e-05
3.80685865e-01 3.24485074e-04 1.00000000e-05
3.80660488e-01 3.07529744e-04 1.00000000e-05
3.80635112e-01 3.22659753e-04 1.00000000e-05
3.80609738e-01 3.09569898e-04 1.00000000e-05
3.80584366e-01 3.14775560e-04 1.00000000e-05
3.80558996e-01 3.15240219e-04 1.00000000e-05
3.80533627e-01 3.24516636e-04 1.00000000e-05
3.80508259e-01 3.11749596e-04 1.00000000e-05
3.80482894e-01 3.14934613e-04 1.00000000e-05
3.80457530e-01 3.22921825e-04 1.00000000e-05
3.80432168e-01 3.33536208e-04 1.00000000e-05
3.80406807e-01 3.24060925e-04 1.00000000e-05
3.80381449e-01 3.30992487e-04 1.00000000e-05
3.80356092e-01 2.98448354e-04 1.00000000e-05
3.80330736e-01 3.34041612e-04 1.00000000e-05
3.80305383e-01 3.11117935e-04 1.00000000e-05
3.80280031e-01 3.13605210e-04 1.00000000e-05
3.80254680e-01 3.39109227e-04 1.00000000e-05
3.80229332e-01 3.21399507e-04 1.00000000e-05
3.80203985e-01 3.12199584e-04 1.00000000e-05
3.80178639e-01 3.13582199e-04 1.00000000e-05
3.80153296e-01 3.05869646e-04 1.00000000e-05
3.80127954e-01 3.19849048e-04 1.00000000e-05
3.80102614e-01 3.16344820e-04 1.00000000e-05
3.80077275e-01 3.26400761e-04 1.00000000e-05
3.80051939e-01 3.36897503e-04 1.00000000e-05
3.80026603e-01 3.07170834e-04 1.00000000e-05
3.80001270e-01 3.25670808e-04 1.00000000e-05
3.79975938e-01 3.04380574e-04 1.00000000e-05
3.79950608e-01 3.24062499e-04 1.00000000e-05
3.79925280e-01 3.07982373e-04 1.00000000e-05
3.79899953e-01 3.06251810e-04 1.00000000e-05
3.79874628e-01 3.45225331e-04 1.00000000e-05
3.79849305e-01 3.41200598e-04 1.00000000e-05
3.79823983e-01 3.12643129e-04 1.00000000e-05
3.79798664e-01 3.38745911e-04 1.00000000e-05
3.79773345e-01 3.19330536e-04 1.00000000e-05
3.79748029e-01 3.06019113e-04 1.00000000e-05
3.79722714e-01 3.26223614e-04 1.00000000e-05
3.79697401e-01 3.29223578e-04 1.00000000e-05
3.79672089e-01 3.27257102e-04 1.00000000e-05
3.79646779e-01 3.02836014e-04 1.00000000e-05
3.79621471e-01 3.08304605e-04 1.00000000e-05
3.79596165e-01 3.29108324e-04 1.00000000e-05
3.79570860e-01 3.08217096e-04 1.00000000e-05
3.79545557e-01 3.29923653e-04 1.00000000e-05
3.79520256e-01 3.16114060e-04 1.00000000e-05
3.79494956e-01 3.03298789e-04 1.00000000e-05
3.79469658e-01 3.06556306e-04 1.00000000e-05
3.79444362e-01 3.24288560e-04 1.00000000e-05
3.79419067e-01 3.24767915e-04 1.00000000e-05
3.79393774e-01 3.35369443e-04 1.00000000e-05
3.79368483e-01 3.19952449e-04 1.00000000e-05
3.79343194e-01 3.17760969e-04 1.00000000e-05
3.79317906e-01 3.37731556e-04 1.00000000e-05
3.79292620e-01 3.11363596e-04 1.00000000e-05
3.79267335e-01 3.16926222e-04 1.00000000e-05
3.79242052e-01 3.24508829e-04 1.00000000e-05
3.79216771e-01 3.10805449e-04 1.00000000e-05
3.79191492e-01 3.24230272e-04 1.00000000e-05
3.79166214e-01 3.19809879e-04 1.00000000e-05
3.79140938e-01 3.31119211e-04 1.00000000e-05
3.79115664e-01 3.15589843e-04 1.00000000e-05
3.79090391e-01 3.13384195e-04 1.00000000e-05
3.79065120e-01 3.38962071e-04 1.00000000e-05
3.79039851e-01 3.28289073e-04 1.00000000e-05
3.79014583e-01 3.30638991e-04 1.00000000e-05
3.78989317e-01 3.28132968e-04 1.00000000e-05
3.78964053e-01 3.13039295e-04 1.00000000e-05
3.78938790e-01 3.10183507e-04 1.00000000e-05
3.78913529e-01 3.10291331e-04 1.00000000e-05
3.78888270e-01 3.14029730e-04 1.00000000e-05
3.78863012e-01 3.31787595e-04 1.00000000e-05
3.78837757e-01 3.19530603e-04 1.00000000e-05
3.78812502e-01 3.29188000e-04 1.00000000e-05
3.78787250e-01 3.28023200e-04 1.00000000e-05
3.78761999e-01 3.35815885e-04 1.00000000e-05
3.78736750e-01 3.27808555e-04 1.00000000e-05
3.78711503e-01 3.21924932e-04 1.00000000e-05
3.78686257e-01 3.06809677e-04 1.00000000e-05
3.78661013e-01 3.39211747e-04 1.00000000e-05
3.78635770e-01 3.30447817e-04 1.00000000e-05
3.78610530e-01 3.24044199e-04 1.00000000e-05
3.78585291e-01 3.21929283e-04 1.00000000e-05
3.78560053e-01 3.02000604e-04 1.00000000e-05
3.78534818e-01 3.24026470e-04 1.00000000e-05
3.78509584e-01 3.14506556e-04 1.00000000e-05
3.78484351e-01 3.03411523e-04 1.00000000e-05
3.78459121e-01 3.14970091e-04 1.00000000e-05
3.78433892e-01 3.22223853e-04 1.00000000e-05
3.78408665e-01 3.23550295e-04 1.00000000e-05
3.78383439e-01 3.08033865e-04 1.00000000e-05
3.78358215e-01 3.06197975e-04 1.00000000e-05
3.78332993e-01 3.16792134e-04 1.00000000e-05
3.78307772e-01 3.25529553e-04 1.00000000e-05
3.78282554e-01 3.11894435e-04 1.00000000e-05
3.78257336e-01 3.15381126e-04 1.00000000e-05
3.78232121e-01 3.21709659e-04 1.00000000e-05
3.78206907e-01 3.11623974e-04 1.00000000e-05
3.78181695e-01 2.99764125e-04 1.00000000e-05
3.78156485e-01 3.22939376e-04 1.00000000e-05
3.78131276e-01 3.02366667e-04 1.00000000e-05
3.78106069e-01 3.23136947e-04 1.00000000e-05
3.78080863e-01 3.17627062e-04 1.00000000e-05
3.78055660e-01 3.17551000e-04 1.00000000e-05
3.78030458e-01 3.08811237e-04 1.00000000e-05
3.78005257e-01 3.16522133e-04 1.00000000e-05
3.77980059e-01 3.11057253e-04 1.00000000e-05
3.77954862e-01 3.48324254e-04 1.00000000e-05
3.77929666e-01 3.11808279e-04 1.00000000e-05
3.77904473e-01 3.30233954e-04 1.00000000e-05
3.77879281e-01 3.14198233e-04 1.00000000e-05
3.77854091e-01 3.22283137e-04 1.00000000e-05
3.77828902e-01 3.19929700e-04 1.00000000e-05
3.77803715e-01 3.18201311e-04 1.00000000e-05
3.77778530e-01 3.17889283e-04 1.00000000e-05
3.77753346e-01 3.22333514e-04 1.00000000e-05
3.77728164e-01 3.33624490e-04 1.00000000e-05
3.77702984e-01 3.08549508e-04 1.00000000e-05
3.77677806e-01 3.02181129e-04 1.00000000e-05
3.77652629e-01 3.11560952e-04 1.00000000e-05
3.77627454e-01 3.21145651e-04 1.00000000e-05
3.77602280e-01 3.16910225e-04 1.00000000e-05
3.77577108e-01 3.35290265e-04 1.00000000e-05
3.77551938e-01 3.34069518e-04 1.00000000e-05
3.77526770e-01 3.15326876e-04 1.00000000e-05
3.77501603e-01 3.35324308e-04 1.00000000e-05
3.77476438e-01 3.24082817e-04 1.00000000e-05
3.77451274e-01 3.12590316e-04 1.00000000e-05
3.77426113e-01 3.18682625e-04 1.00000000e-05
3.77400953e-01 3.17950474e-04 1.00000000e-05
3.77375794e-01 3.12523489e-04 1.00000000e-05
3.77350638e-01 3.13545570e-04 1.00000000e-05
3.77325483e-01 3.24400723e-04 1.00000000e-05
3.77300329e-01 3.15889633e-04 1.00000000e-05
3.77275178e-01 3.17062259e-04 1.00000000e-05
3.77250028e-01 3.17819581e-04 1.00000000e-05
3.77224879e-01 3.18211793e-04 1.00000000e-05
3.77199733e-01 3.29101850e-04 1.00000000e-05
3.77174588e-01 3.11632157e-04 1.00000000e-05
3.77149444e-01 3.22202196e-04 1.00000000e-05
3.77124303e-01 3.04769331e-04 1.00000000e-05
3.77099163e-01 3.14684568e-04 1.00000000e-05
3.77074024e-01 3.06828616e-04 1.00000000e-05
3.77048888e-01 3.36084609e-04 1.00000000e-05
3.77023753e-01 3.21245507e-04 1.00000000e-05
3.76998620e-01 3.15650055e-04 1.00000000e-05
3.76973488e-01 3.02541169e-04 1.00000000e-05
3.76948358e-01 3.06517717e-04 1.00000000e-05
3.76923230e-01 3.28429522e-04 1.00000000e-05
3.76898103e-01 3.23461561e-04 1.00000000e-05
3.76872979e-01 3.05506910e-04 1.00000000e-05
3.76847855e-01 3.05554866e-04 1.00000000e-05
3.76822734e-01 3.38399871e-04 1.00000000e-05
3.76797614e-01 3.33474203e-04 1.00000000e-05
3.76772496e-01 3.22876652e-04 1.00000000e-05
3.76747379e-01 3.21085351e-04 1.00000000e-05
3.76722265e-01 3.18246066e-04 1.00000000e-05
3.76697151e-01 3.07353173e-04 1.00000000e-05
3.76672040e-01 3.28533510e-04 1.00000000e-05
3.76646930e-01 3.17976517e-04 1.00000000e-05
3.76621822e-01 3.27236115e-04 1.00000000e-05
3.76596716e-01 3.15892593e-04 1.00000000e-05
3.76571611e-01 3.23566523e-04 1.00000000e-05
3.76546508e-01 3.15135540e-04 1.00000000e-05
3.76521406e-01 3.20634885e-04 1.00000000e-05
3.76496307e-01 3.27915722e-04 1.00000000e-05
3.76471208e-01 3.14590617e-04 1.00000000e-05
3.76446112e-01 3.40140639e-04 1.00000000e-05
3.76421017e-01 3.14166690e-04 1.00000000e-05
3.76395924e-01 3.21312500e-04 1.00000000e-05
3.76370833e-01 3.33770498e-04 1.00000000e-05
3.76345743e-01 3.34454139e-04 1.00000000e-05
3.76320655e-01 3.24626332e-04 1.00000000e-05
3.76295569e-01 3.22643390e-04 1.00000000e-05
3.76270484e-01 3.20646362e-04 1.00000000e-05
3.76245401e-01 3.33521555e-04 1.00000000e-05
3.76220320e-01 3.29532336e-04 1.00000000e-05
3.76195240e-01 3.30857289e-04 1.00000000e-05
3.76170162e-01 3.36307663e-04 1.00000000e-05
3.76145086e-01 3.24544317e-04 1.00000000e-05
3.76120011e-01 3.15896582e-04 1.00000000e-05
3.76094938e-01 3.23480714e-04 1.00000000e-05
3.76069867e-01 3.20530699e-04 1.00000000e-05
3.76044797e-01 3.18080539e-04 1.00000000e-05
3.76019729e-01 3.15929871e-04 1.00000000e-05
3.75994663e-01 3.25451504e-04 1.00000000e-05
3.75969598e-01 3.26352018e-04 1.00000000e-05
3.75944535e-01 3.13017749e-04 1.00000000e-05
3.75919474e-01 3.23139421e-04 1.00000000e-05
3.75894414e-01 3.36213814e-04 1.00000000e-05
3.75869356e-01 3.12517656e-04 1.00000000e-05
3.75844300e-01 3.33674399e-04 1.00000000e-05
3.75819245e-01 3.11240959e-04 1.00000000e-05
3.75794192e-01 3.23601006e-04 1.00000000e-05
3.75769141e-01 3.02179371e-04 1.00000000e-05
3.75744091e-01 3.26389053e-04 1.00000000e-05
3.75719044e-01 3.17784754e-04 1.00000000e-05
3.75693997e-01 3.02546321e-04 1.00000000e-05
3.75668953e-01 3.15284173e-04 1.00000000e-05
3.75643910e-01 3.37659679e-04 1.00000000e-05
3.75618868e-01 3.25698717e-04 1.00000000e-05
3.75593829e-01 3.21130955e-04 1.00000000e-05
3.75568791e-01 3.25306090e-04 1.00000000e-05
3.75543755e-01 3.30102906e-04 1.00000000e-05
3.75518720e-01 3.35242558e-04 1.00000000e-05
3.75493687e-01 3.17097776e-04 1.00000000e-05
3.75468656e-01 3.25937620e-04 1.00000000e-05
3.75443626e-01 3.24761729e-04 1.00000000e-05
3.75418599e-01 3.21079205e-04 1.00000000e-05
3.75393572e-01 3.18149692e-04 1.00000000e-05
3.75368548e-01 3.36056048e-04 1.00000000e-05
3.75343525e-01 3.22648005e-04 1.00000000e-05
3.75318504e-01 3.07845340e-04 1.00000000e-05
3.75293484e-01 2.90971109e-04 1.00000000e-05
3.75268466e-01 3.29564389e-04 1.00000000e-05
3.75243450e-01 3.15721039e-04 1.00000000e-05
3.75218435e-01 3.18504012e-04 1.00000000e-05
3.75193422e-01 3.24106046e-04 1.00000000e-05
3.75168411e-01 3.44637391e-04 1.00000000e-05
3.75143402e-01 3.33568412e-04 1.00000000e-05
3.75118394e-01 3.17765573e-04 1.00000000e-05
3.75093388e-01 3.27341515e-04 1.00000000e-05
3.75068383e-01 3.14012815e-04 1.00000000e-05
3.75043380e-01 3.27776149e-04 1.00000000e-05
3.75018379e-01 3.11812673e-04 1.00000000e-05
3.74993379e-01 3.21867126e-04 1.00000000e-05
3.74968381e-01 3.22202153e-04 1.00000000e-05
3.74943385e-01 3.09528576e-04 1.00000000e-05
3.74918391e-01 3.14160779e-04 1.00000000e-05
3.74893398e-01 2.98303141e-04 1.00000000e-05
3.74868406e-01 3.16256916e-04 1.00000000e-05
3.74843417e-01 3.31206556e-04 1.00000000e-05
3.74818429e-01 3.40041558e-04 1.00000000e-05
3.74793443e-01 3.34970849e-04 1.00000000e-05
3.74768458e-01 3.16198724e-04 1.00000000e-05
3.74743475e-01 3.19988703e-04 1.00000000e-05
3.74718494e-01 3.19346835e-04 1.00000000e-05
3.74693515e-01 3.17965655e-04 1.00000000e-05
3.74668537e-01 3.29805633e-04 1.00000000e-05
3.74643560e-01 3.14549668e-04 1.00000000e-05
3.74618586e-01 3.34589734e-04 1.00000000e-05
3.74593613e-01 3.21454853e-04 1.00000000e-05
3.74568642e-01 3.08409539e-04 1.00000000e-05
3.74543672e-01 3.19098633e-04 1.00000000e-05
3.74518704e-01 3.24862605e-04 1.00000000e-05
3.74493738e-01 3.29843372e-04 1.00000000e-05
3.74468773e-01 3.27617985e-04 1.00000000e-05
3.74443810e-01 3.16914978e-04 1.00000000e-05
3.74418849e-01 3.14894542e-04 1.00000000e-05
3.74393890e-01 3.37385380e-04 1.00000000e-05
3.74368932e-01 3.20347678e-04 1.00000000e-05
3.74343975e-01 3.08747551e-04 1.00000000e-05
3.74319021e-01 3.14231539e-04 1.00000000e-05
3.74294068e-01 3.00466710e-04 1.00000000e-05
3.74269117e-01 3.03800815e-04 1.00000000e-05
3.74244167e-01 3.14792685e-04 1.00000000e-05
3.74219219e-01 3.12135146e-04 1.00000000e-05
3.74194273e-01 3.13228339e-04 1.00000000e-05
3.74169328e-01 3.27798046e-04 1.00000000e-05
3.74144385e-01 3.28838298e-04 1.00000000e-05
3.74119444e-01 3.08452479e-04 1.00000000e-05
3.74094504e-01 3.39016000e-04 1.00000000e-05
3.74069566e-01 3.21108734e-04 1.00000000e-05
3.74044630e-01 3.20181836e-04 1.00000000e-05
3.74019695e-01 3.12186269e-04 1.00000000e-05
3.73994762e-01 3.17103773e-04 1.00000000e-05
3.73969831e-01 3.40394985e-04 1.00000000e-05
3.73944901e-01 3.09298037e-04 1.00000000e-05
3.73919973e-01 3.22785312e-04 1.00000000e-05
3.73895047e-01 3.14689555e-04 1.00000000e-05
3.73870122e-01 3.02018918e-04 1.00000000e-05
3.73845199e-01 3.04758531e-04 1.00000000e-05
3.73820278e-01 3.26225763e-04 1.00000000e-05
3.73795358e-01 3.02894057e-04 1.00000000e-05
3.73770440e-01 3.07772993e-04 1.00000000e-05
3.73745524e-01 3.28342674e-04 1.00000000e-05
3.73720609e-01 3.27136866e-04 1.00000000e-05
3.73695696e-01 3.20713262e-04 1.00000000e-05
3.73670785e-01 3.08348073e-04 1.00000000e-05
3.73645875e-01 3.08313017e-04 1.00000000e-05
3.73620967e-01 3.06892124e-04 1.00000000e-05
3.73596061e-01 3.18796925e-04 1.00000000e-05
3.73571156e-01 3.26546995e-04 1.00000000e-05
3.73546253e-01 3.15895949e-04 1.00000000e-05
3.73521351e-01 3.28986820e-04 1.00000000e-05
3.73496452e-01 3.36240869e-04 1.00000000e-05
3.73471553e-01 3.24053054e-04 1.00000000e-05
3.73446657e-01 3.07610109e-04 1.00000000e-05
3.73421762e-01 3.21005292e-04 1.00000000e-05
3.73396869e-01 3.33682347e-04 1.00000000e-05
3.73371978e-01 3.13839446e-04 1.00000000e-05
3.73347088e-01 3.13572202e-04 1.00000000e-05
3.73322200e-01 3.31550741e-04 1.00000000e-05
3.73297313e-01 3.05793604e-04 1.00000000e-05
3.73272428e-01 3.22139928e-04 1.00000000e-05
3.73247545e-01 3.13980930e-04 1.00000000e-05
3.73222664e-01 3.15830490e-04 1.00000000e-05
3.73197784e-01 3.37193833e-04 1.00000000e-05
3.73172906e-01 3.15353185e-04 1.00000000e-05
3.73148029e-01 3.21379616e-04 1.00000000e-05
3.73123154e-01 3.30480093e-04 1.00000000e-05
3.73098281e-01 3.07345673e-04 1.00000000e-05
3.73073409e-01 3.28528371e-04 1.00000000e-05
3.73048539e-01 3.15688951e-04 1.00000000e-05
3.73023671e-01 3.07370110e-04 1.00000000e-05
3.72998805e-01 3.15250104e-04 1.00000000e-05
3.72973940e-01 3.20797150e-04 1.00000000e-05
3.72949076e-01 3.22578289e-04 1.00000000e-05
3.72924215e-01 3.12688479e-04 1.00000000e-05
3.72899355e-01 3.18019867e-04 1.00000000e-05
3.72874497e-01 3.06253994e-04 1.00000000e-05
3.72849640e-01 3.13105804e-04 1.00000000e-05
3.72824785e-01 3.06565296e-04 1.00000000e-05
3.72799932e-01 3.19394159e-04 1.00000000e-05
3.72775080e-01 3.11813592e-04 1.00000000e-05
3.72750230e-01 3.40937390e-04 1.00000000e-05
3.72725382e-01 3.24021117e-04 1.00000000e-05
3.72700535e-01 3.03930834e-04 1.00000000e-05
3.72675690e-01 3.12732517e-04 1.00000000e-05
3.72650846e-01 3.27221468e-04 1.00000000e-05
3.72626005e-01 3.22644545e-04 1.00000000e-05
3.72601165e-01 3.04489749e-04 1.00000000e-05
3.72576326e-01 3.12329377e-04 1.00000000e-05
3.72551489e-01 3.26636472e-04 1.00000000e-05
3.72526654e-01 3.23917563e-04 1.00000000e-05
3.72501821e-01 3.25968775e-04 1.00000000e-05
3.72476989e-01 3.17408558e-04 1.00000000e-05
3.72452159e-01 3.11644416e-04 1.00000000e-05
3.72427330e-01 3.07451659e-04 1.00000000e-05
3.72402504e-01 3.29709338e-04 1.00000000e-05
3.72377678e-01 3.39650852e-04 1.00000000e-05
3.72352855e-01 3.22986902e-04 1.00000000e-05
3.72328033e-01 3.29576418e-04 1.00000000e-05
3.72303213e-01 3.12230276e-04 1.00000000e-05
3.72278394e-01 3.20013295e-04 1.00000000e-05
3.72253577e-01 3.19593932e-04 1.00000000e-05
3.72228762e-01 3.24074859e-04 1.00000000e-05
3.72203949e-01 3.21003056e-04 1.00000000e-05
3.72179137e-01 3.47999156e-04 1.00000000e-05
3.72154326e-01 3.28226392e-04 1.00000000e-05
3.72129518e-01 3.33224758e-04 1.00000000e-05
3.72104711e-01 3.22941755e-04 1.00000000e-05
3.72079905e-01 2.98975976e-04 1.00000000e-05
3.72055102e-01 3.24719953e-04 1.00000000e-05
3.72030300e-01 3.31191008e-04 1.00000000e-05
3.72005499e-01 3.34174729e-04 1.00000000e-05
3.71980701e-01 3.19569570e-04 1.00000000e-05
3.71955904e-01 3.05891393e-04 1.00000000e-05
3.71931108e-01 3.17352292e-04 1.00000000e-05
3.71906314e-01 3.05748360e-04 1.00000000e-05
3.71881522e-01 3.33119781e-04 1.00000000e-05
3.71856732e-01 3.24788720e-04 1.00000000e-05
3.71831943e-01 3.15127350e-04 1.00000000e-05
3.71807156e-01 3.27674690e-04 1.00000000e-05
3.71782370e-01 3.34946432e-04 1.00000000e-05
3.71757587e-01 3.28098330e-04 1.00000000e-05
3.71732804e-01 3.40255253e-04 1.00000000e-05
3.71708024e-01 3.11404765e-04 1.00000000e-05
3.71683245e-01 3.29991679e-04 1.00000000e-05
3.71658468e-01 3.05672284e-04 1.00000000e-05
3.71633692e-01 3.39204086e-04 1.00000000e-05
3.71608918e-01 3.27547644e-04 1.00000000e-05
3.71584146e-01 3.16533641e-04 1.00000000e-05
3.71559375e-01 3.08712626e-04 1.00000000e-05
3.71534606e-01 3.14872414e-04 1.00000000e-05
3.71509839e-01 3.17678448e-04 1.00000000e-05
3.71485073e-01 3.22436684e-04 1.00000000e-05
3.71460309e-01 3.20106360e-04 1.00000000e-05
3.71435547e-01 3.13942511e-04 1.00000000e-05
3.71410786e-01 3.31854532e-04 1.00000000e-05
3.71386027e-01 3.03289258e-04 1.00000000e-05
3.71361270e-01 3.26016285e-04 1.00000000e-05
3.71336514e-01 3.22142219e-04 1.00000000e-05
3.71311760e-01 3.20216727e-04 1.00000000e-05
3.71287007e-01 3.26589592e-04 1.00000000e-05
3.71262257e-01 3.13612395e-04 1.00000000e-05
3.71237507e-01 3.12594178e-04 1.00000000e-05
3.71212760e-01 3.17397686e-04 1.00000000e-05
3.71188014e-01 3.15029230e-04 1.00000000e-05
3.71163270e-01 3.17926846e-04 1.00000000e-05
3.71138527e-01 3.27498550e-04 1.00000000e-05
3.71113786e-01 3.21404197e-04 1.00000000e-05
3.71089047e-01 3.20598812e-04 1.00000000e-05
3.71064309e-01 3.22615601e-04 1.00000000e-05
3.71039573e-01 3.17002751e-04 1.00000000e-05
3.71014839e-01 3.29341244e-04 1.00000000e-05
3.70990106e-01 3.25963141e-04 1.00000000e-05
3.70965375e-01 3.20365516e-04 1.00000000e-05
3.70940646e-01 3.08986361e-04 1.00000000e-05
3.70915918e-01 3.33406813e-04 1.00000000e-05
3.70891192e-01 3.26960317e-04 1.00000000e-05
3.70866468e-01 3.25987750e-04 1.00000000e-05
3.70841745e-01 3.37310402e-04 1.00000000e-05
3.70817024e-01 3.27274711e-04 1.00000000e-05
3.70792304e-01 3.19836122e-04 1.00000000e-05
3.70767587e-01 3.15216707e-04 1.00000000e-05
3.70742870e-01 3.14828729e-04 1.00000000e-05
3.70718156e-01 3.23083643e-04 1.00000000e-05
3.70693443e-01 3.29994942e-04 1.00000000e-05
3.70668732e-01 3.30109328e-04 1.00000000e-05
3.70644022e-01 3.06526855e-04 1.00000000e-05
3.70619314e-01 3.29578973e-04 1.00000000e-05
3.70594608e-01 3.17371671e-04 1.00000000e-05
3.70569903e-01 3.14452869e-04 1.00000000e-05
3.70545200e-01 3.23998739e-04 1.00000000e-05
3.70520499e-01 3.28216653e-04 1.00000000e-05
3.70495799e-01 3.08009332e-04 1.00000000e-05
3.70471101e-01 3.22516941e-04 1.00000000e-05
3.70446405e-01 3.04132752e-04 1.00000000e-05
3.70421710e-01 3.28265648e-04 1.00000000e-05
3.70397017e-01 3.09252337e-04 1.00000000e-05
3.70372325e-01 3.22257320e-04 1.00000000e-05
3.70347635e-01 3.16687179e-04 1.00000000e-05
3.70322947e-01 3.14648641e-04 1.00000000e-05
3.70298261e-01 3.00350198e-04 1.00000000e-05
3.70273576e-01 3.06365070e-04 1.00000000e-05
3.70248892e-01 3.19606311e-04 1.00000000e-05
3.70224211e-01 3.11058638e-04 1.00000000e-05
3.70199531e-01 3.17175245e-04 1.00000000e-05
3.70174852e-01 3.12495017e-04 1.00000000e-05
3.70150176e-01 3.17582033e-04 1.00000000e-05
3.70125501e-01 3.08349253e-04 1.00000000e-05
3.70100827e-01 3.15606597e-04 1.00000000e-05
3.70076156e-01 3.17690180e-04 1.00000000e-05
3.70051486e-01 3.20666789e-04 1.00000000e-05
3.70026817e-01 3.02124117e-04 1.00000000e-05
3.70002150e-01 3.20887049e-04 1.00000000e-05
3.69977485e-01 3.09257497e-04 1.00000000e-05
3.69952822e-01 3.06717164e-04 1.00000000e-05
3.69928160e-01 3.32693246e-04 1.00000000e-05
3.69903499e-01 3.27676718e-04 1.00000000e-05
3.69878841e-01 3.25893075e-04 1.00000000e-05
3.69854184e-01 3.18176936e-04 1.00000000e-05
3.69829529e-01 3.14578191e-04 1.00000000e-05
3.69804875e-01 3.35260936e-04 1.00000000e-05
3.69780223e-01 3.21738323e-04 1.00000000e-05
3.69755573e-01 3.11402756e-04 1.00000000e-05
3.69730924e-01 3.10445006e-04 1.00000000e-05
3.69706277e-01 3.23506596e-04 1.00000000e-05
3.69681631e-01 3.16916208e-04 1.00000000e-05
3.69656988e-01 3.30730465e-04 1.00000000e-05
3.69632345e-01 3.21120861e-04 1.00000000e-05
3.69607705e-01 3.08395276e-04 1.00000000e-05
3.69583066e-01 3.39012923e-04 1.00000000e-05
3.69558429e-01 3.10199078e-04 1.00000000e-05
3.69533793e-01 3.08186047e-04 1.00000000e-05
3.69509159e-01 3.19569003e-04 1.00000000e-05
3.69484527e-01 3.25067650e-04 1.00000000e-05
3.69459896e-01 3.11417581e-04 1.00000000e-05
3.69435267e-01 3.27368386e-04 1.00000000e-05
3.69410640e-01 3.15479815e-04 1.00000000e-05
3.69386014e-01 3.44868117e-04 1.00000000e-05
3.69361390e-01 3.23752785e-04 1.00000000e-05
3.69336768e-01 3.09570098e-04 1.00000000e-05
3.69312147e-01 3.13385876e-04 1.00000000e-05
3.69287528e-01 3.25354570e-04 1.00000000e-05
3.69262910e-01 3.12303303e-04 1.00000000e-05
3.69238294e-01 3.19663700e-04 1.00000000e-05
3.69213680e-01 3.40125502e-04 1.00000000e-05
3.69189067e-01 3.26827786e-04 1.00000000e-05
3.69164456e-01 3.26379444e-04 1.00000000e-05
3.69139847e-01 3.40272760e-04 1.00000000e-05
3.69115239e-01 3.12845565e-04 1.00000000e-05
3.69090633e-01 3.20270773e-04 1.00000000e-05
3.69066029e-01 3.17404876e-04 1.00000000e-05
3.69041426e-01 3.14175300e-04 1.00000000e-05
3.69016825e-01 3.17889154e-04 1.00000000e-05
3.68992226e-01 3.15886260e-04 1.00000000e-05
3.68967628e-01 3.13863593e-04 1.00000000e-05
3.68943032e-01 3.17491771e-04 1.00000000e-05
3.68918437e-01 3.13905790e-04 1.00000000e-05
3.68893844e-01 3.23691643e-04 1.00000000e-05
3.68869253e-01 3.10904489e-04 1.00000000e-05
3.68844663e-01 3.30621880e-04 1.00000000e-05
3.68820075e-01 3.27712442e-04 1.00000000e-05
3.68795489e-01 3.24916688e-04 1.00000000e-05
3.68770904e-01 3.15870949e-04 1.00000000e-05
